age,workclass,weight,education,edu num,marital status,occupation,relationship,race,sex,captial-gain,capital-loss,hours-per-week,native country,label
29, Self-emp-not-inc,178551, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
32, Self-emp-not-inc,220740, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States,No
40, Self-emp-not-inc,173716, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,Yes
52, Private,110563, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,Yes
29, Private,246933, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Mexico,No
32, Self-emp-inc,191385, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,77, United-States,No
42, Private,121264, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
34, Private,295922, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, England,Yes
42, Private,223934, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,No
60, Private,127084, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2042,34, United-States,No
30, Private,113453, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States,No
31, Private,127610, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,Yes
29, Self-emp-not-inc,144063, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, United-States,No
45, Private,120724, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, United-States,No
27, Private,198813, HS-grad,9, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,No
48, State-gov,85384, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
23, Local-gov,197918, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,Yes
62, Self-emp-inc,191520, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,80, United-States,Yes
24, Private,283757, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,39, United-States,No
20, Private,42279, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,No
38, ?,107479, 9th,5, Never-married, ?, Own-child, White, Female,0,0,12, United-States,No
50, Self-emp-not-inc,175456, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,No
21, Local-gov,152200, Some-college,10, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, United-States,No
64, Local-gov,181628, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States,No
48, ?,63466, HS-grad,9, Married-spouse-absent, ?, Unmarried, White, Female,0,0,32, United-States,No
53, Local-gov,164300, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Dominican-Republic,No
31, Private,116508, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,No
42, Private,210275, Masters,14, Divorced, Tech-support, Unmarried, Black, Female,4687,0,35, United-States,Yes
33, Private,120201, HS-grad,9, Divorced, Adm-clerical, Own-child, Other, Female,0,0,65, United-States,No
25, Private,441210, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,No
45, Federal-gov,359808, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,No
25, Private,176756, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,No
23, Private,203076, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,No
45, Self-emp-inc,177543, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, United-States,No
58, Self-emp-inc,329793, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,Yes
38, Private,67666, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,38, United-States,No
33, Private,342458, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,No
30, Private,272669, Some-college,10, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,No
29, Private,421065, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States,No
21, Private,237051, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,No
31, Local-gov,189843, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,47, United-States,Yes
39, Private,185405, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
27, Self-emp-not-inc,334132, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,78, United-States,No
21, Private,309348, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,18, United-States,No
24, Federal-gov,228724, Some-college,10, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,40, United-States,No
50, Private,201882, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States,No
29, ?,116820, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,50, United-States,No
33, Private,235109, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,No
31, Self-emp-not-inc,163845, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,No
35, Private,247547, HS-grad,9, Separated, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States,No
32, Private,262153, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,No
37, State-gov,164898, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
67, ?,192916, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,3818,0,11, United-States,No
35, Private,240467, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,No
26, Private,51961, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,55, Philippines,No
26, Private,373553, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,42, United-States,No
58, Private,172333, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States,Yes
28, Self-emp-inc,113870, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,Yes
33, Federal-gov,331615, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, United-States,Yes
42, Private,168103, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,Yes
30, Private,234919, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, El-Salvador,No
36, Private,127306, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,47, United-States,No
54, State-gov,276005, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
47, Private,195978, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
21, Private,196742, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,28, United-States,No
43, Private,118536, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States,No
30, Private,310889, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,Yes
27, ?,175552, 5th-6th,3, Married-civ-spouse, ?, Wife, White, Female,0,0,40, Mexico,No
29, Private,351324, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,No
68, Private,230904, 11th,7, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,1870,35, United-States,No
30, Private,80933, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
45, Self-emp-inc,36228, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,4386,0,35, United-States,Yes
48, Private,366089, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,Yes
43, Private,35824, Some-college,10, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,No
46, State-gov,363875, Some-college,10, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,No
32, Private,191856, Masters,14, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States,Yes
32, Private,176253, Some-college,10, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States,No
43, Private,71738, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
53, Private,166368, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,No
25, Private,125159, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Jamaica,No
48, Private,284916, 9th,5, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, ?,No
44, Private,169397, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
28, Private,191342, Some-college,10, Never-married, Sales, Not-in-family, Other, Male,0,0,40, India,No
33, Private,40681, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,3674,0,16, United-States,No
25, Private,150062, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,No
19, Private,286419, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,No
62, Private,26966, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,No
50, Private,204447, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, United-States,Yes
40, Private,79586, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, ?,Yes
34, Private,344275, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, ?,Yes
44, Private,261497, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, ?,No
24, Private,236427, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,Yes
28, Private,109162, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,No
26, Private,113587, 10th,6, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States,No
57, Private,125000, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
56, Private,105363, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,4508,0,40, United-States,No
52, Self-emp-not-inc,194995, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,55, United-States,Yes
19, Private,194260, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,No
40, Self-emp-not-inc,151504, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,Yes
22, State-gov,177787, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States,No
58, Private,290661, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
20, Private,204641, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,No
45, Self-emp-inc,181307, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,43, United-States,Yes
56, State-gov,274111, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,1669,40, United-States,No
46, Local-gov,364548, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,42, United-States,Yes
41, Private,352834, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,55, United-States,Yes
32, Self-emp-not-inc,116508, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,Yes
38, Private,450924, 12th,8, Married-civ-spouse, Other-service, Husband, White, Male,3942,0,40, United-States,No
75, Private,101887, 10th,6, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,70, United-States,No
44, Self-emp-inc,311357, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,Yes
37, Private,272950, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,No
37, Private,238311, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,36, United-States,Yes
39, State-gov,176949, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States,No
34, Self-emp-not-inc,24961, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,No
19, ?,199609, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,No
20, ?,174714, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,No
40, Local-gov,108765, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,No
65, Private,207281, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, United-States,No
19, Private,159796, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,No
48, ?,353824, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, ?,Yes
31, Private,221167, Prof-school,15, Divorced, Tech-support, Not-in-family, White, Female,0,0,35, United-States,No
61, Private,178312, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,No
57, Private,133201, 7th-8th,4, Divorced, Craft-repair, Unmarried, White, Male,0,1408,40, France,No
20, Private,275421, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,No
36, Private,186415, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States,No
37, Local-gov,264503, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,No
20, Private,161962, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States,No
66, Private,115880, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,10605,0,40, United-States,Yes
49, Private,123681, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States,Yes
44, Private,254303, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary,Yes
29, Private,34383, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,No
66, Self-emp-not-inc,298045, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States,No
34, Private,66309, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,No
51, Self-emp-inc,229465, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,Yes
32, Private,132601, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,No
33, Private,150154, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,No
54, Self-emp-inc,162439, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,98, United-States,Yes
29, Private,234447, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,No
50, Private,594521, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,No
19, Private,279968, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States,No
